time joint_fabduct joint_fdistal joint_ffdistal joint_fflex joint_labduct joint_ldistal joint_lfdistal joint_lflex joint_mabduct joint_mdistal joint_mfdistal joint_mflex joint_rabduct joint_rdistal joint_rfdistal joint_rflex joint_tabduct joint_tdistal joint_tmiddle joint_tproximal tact_0 tact_1 tact_2 tact_3 tact_4 tact_5 tact_6 tact_7 tact_8 tact_9 tact_10 tact_11 tact_12 tact_13 tact_14 tact_15 tact_16 tact_17 tact_18 tact_19 tact_20 tact_21 tact_22 tact_23 tact_24 tact_25 tact_26 tact_27 tact_28 tact_29 tact_30 tact_31 tact_32 tact_33 tact_34 tact_35 tact_36 tact_37 tact_38 tact_39 tact_40 tact_41 tact_42 tact_43 tact_44 tact_45 tact_46 tact_47 tact_48 tact_49 tact_50 tact_51 tact_52 tact_53 tact_54 tact_55 tact_56 tact_57 tact_58 tact_59 tact_60 tact_61 tact_62 tact_63 tact_64 tact_65 tact_66 tact_67 tact_68 tact_69 tact_70 tact_71 tact_72 tact_73 tact_74 tact_75 tact_76 tact_77 tact_78 tact_79 tact_80 tact_81 tact_82 tact_83 tact_84 tact_85 tact_86 tact_87 tact_88 tact_89 tact_90 tact_91 tact_92 tact_93 tact_94 tact_95 tact_96 tact_97 tact_98 tact_99 tact_100 tact_101
1.428840384000000086e+03 -1.375342251603952348e-01 -1.784676421663102235e-03 -1.784676421663102235e-03 8.471667339913731276e-02 2.340108557695399355e-02 -2.542001298813125268e-02 -2.542001298813125268e-02 2.489005864178090929e-02 1.069418067015852868e-02 9.889002380236369683e-02 9.889002380236369683e-02 4.320875861986454847e-02 1.257700436750035754e-02 6.912155276183651331e-02 6.912155276183651331e-02 1.298626884675103399e-01 4.643030894077732756e-02 5.782260386803113328e-02 1.899871797715056709e-01 4.194136624805686747e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.428845411000000013e+03 -1.388491633542242032e-01 -1.871909045786220895e-03 -1.871909045786220895e-03 8.339759060061799345e-02 2.645515490374530237e-02 -2.509032127686101205e-02 -2.509032127686101205e-02 2.568629287548017046e-02 9.121149010752801697e-03 9.861571280720107802e-02 9.861571280720107802e-02 4.333734219693299861e-02 1.214418574092389867e-02 6.987294384924980228e-02 6.987294384924980228e-02 1.290673998716982407e-01 4.645008884830732765e-02 5.716509733476722588e-02 1.908458097097436024e-01 4.098580620605277169e-02 1.034416563925333321e-04 0.000000000000000000e+00 4.934604294248856604e-05 0.000000000000000000e+00 2.618810394778847694e-04 1.145000496762804687e-04 0.000000000000000000e+00 2.813731771311722696e-05 0.000000000000000000e+00 0.000000000000000000e+00 8.010322926566004753e-05 0.000000000000000000e+00 6.825154559919610620e-05 0.000000000000000000e+00 5.964505180600099266e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.617936742259189487e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.732225996420311276e-06 2.248351302114315331e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.705384006025269628e-05 4.551808888209052384e-05 5.953213621978648007e-05 1.153560369857586920e-04 0.000000000000000000e+00 1.473961037845583633e-05 0.000000000000000000e+00 9.067980136023834348e-05 1.264102320419624448e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.483451316948048770e-05 9.835583477979525924e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.829088695463724434e-05 4.156505747232586145e-05 0.000000000000000000e+00 1.430835982318967581e-04 0.000000000000000000e+00 4.115696719964034855e-05 4.371242175693623722e-05 0.000000000000000000e+00 0.000000000000000000e+00 2.192468309658579528e-05 0.000000000000000000e+00 7.995371561264619231e-05 1.988721342058852315e-04 7.351864769589155912e-05 0.000000000000000000e+00 0.000000000000000000e+00 6.701723759761080146e-05 0.000000000000000000e+00 1.745164809108246118e-06 2.042182313743978739e-04 7.525566616095602512e-05 0.000000000000000000e+00 0.000000000000000000e+00 8.667339898238424212e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.536192161845974624e-05 4.681064820033498108e-05 8.311884448630735278e-05 0.000000000000000000e+00 0.000000000000000000e+00 5.935070294071920216e-05 0.000000000000000000e+00 3.000977812916971743e-06 1.300992589676752687e-04 1.411286848451709375e-05 0.000000000000000000e+00 0.000000000000000000e+00 3.736081533133983612e-03 3.983674105256795883e-05 6.522390322061255574e-05 4.505741890170611441e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.428855659999999943e+03 -1.400187085893909722e-01 -1.940896466920528397e-03 -1.940896466920528397e-03 8.217926591522038693e-02 2.922297595301352399e-02 -2.480061844014349107e-02 -2.480061844014349107e-02 2.641005641796895578e-02 7.657095332852327345e-03 9.838403133566331338e-02 9.838403133566331338e-02 4.346008375412529351e-02 1.172452699616679563e-02 7.062055246902979033e-02 7.062055246902979033e-02 1.282959816158480981e-01 4.640082156367537208e-02 5.651552111353635999e-02 1.916451884899246783e-01 4.012241477998274020e-02 2.656434371601790190e-04 0.000000000000000000e+00 3.292000110377557576e-05 0.000000000000000000e+00 6.441948353312909603e-04 4.176583897788077593e-04 0.000000000000000000e+00 0.000000000000000000e+00 9.859305573627352715e-04 0.000000000000000000e+00 2.160497970180585980e-04 0.000000000000000000e+00 1.604381250217556953e-04 0.000000000000000000e+00 2.157443759642774239e-06 0.000000000000000000e+00 0.000000000000000000e+00 2.503773794160224497e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.715122486231848598e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.058541140286251903e-04 1.547377760289236903e-04 1.591086947883013636e-05 1.313269694946939126e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.830026544164866209e-04 2.091170608764514327e-05 0.000000000000000000e+00 6.591147975996136665e-04 0.000000000000000000e+00 1.381742913508787751e-04 1.733124554448295385e-05 1.126998395193368196e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.834057032596319914e-05 2.108832122758030891e-04 0.000000000000000000e+00 4.955397162120789289e-05 1.874455774668604136e-04 0.000000000000000000e+00 4.441247801878489554e-05 5.965481614111922681e-05 0.000000000000000000e+00 1.037013353197835386e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.117211140808649361e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.980436838697642088e-04 0.000000000000000000e+00 4.242410359438508749e-04 7.085506804287433624e-04 2.744738594628870487e-04 2.605206391308456659e-04 1.432309773008455522e-06 2.116495597874745727e-04 0.000000000000000000e+00 0.000000000000000000e+00 4.864888323936611414e-04 2.038183301920071244e-04 3.576060407795011997e-04 4.915869794785976410e-05 3.795666270889341831e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.244825191155541688e-05 2.476979861967265606e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.022397918859496713e-04 0.000000000000000000e+00 8.119567064568400383e-05 4.316959530115127563e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.253232856281101704e-04 4.786124918609857559e-06 9.979640162782743573e-05 1.860539487097412348e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.428865420000000086e+03 -1.410427290623001984e-01 -1.991654413446966587e-03 -1.991654413446966587e-03 8.106160938060499865e-02 3.170451948901973488e-02 -2.455074260572258360e-02 -2.455074260572258360e-02 2.706153184491594255e-02 6.302062222130490853e-03 9.819494654283483781e-02 9.819494654283483781e-02 4.357700339623871849e-02 1.131802608846278757e-02 7.136439581983165803e-02 7.136439581983165803e-02 1.275484506936028495e-01 4.628231590663312717e-02 5.587378602457725857e-02 1.923850900931575458e-01 3.935127622377934675e-02 4.203153657726943493e-04 2.523357579775620252e-05 1.750627779983915389e-05 0.000000000000000000e+00 1.008267630822956562e-03 7.063851808197796345e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.027913695201277733e-03 0.000000000000000000e+00 3.456288250163197517e-04 0.000000000000000000e+00 2.482312265783548355e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.800240392592968419e-06 0.000000000000000000e+00 9.904419130180031061e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.572871370735811070e-06 0.000000000000000000e+00 0.000000000000000000e+00 1.195616350742056966e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.388653567526489496e-04 3.033865650650113821e-04 3.426393595873378217e-05 2.400101766397710890e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.533432259748224169e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.124459370970726013e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.176954945549368858e-03 0.000000000000000000e+00 2.557207481004297733e-04 1.561679237056523561e-04 1.337178546236827970e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.676859683357179165e-04 3.880783333443105221e-04 0.000000000000000000e+00 2.165565092582255602e-04 4.052130389027297497e-04 0.000000000000000000e+00 3.120158362435176969e-05 7.688253390369936824e-05 0.000000000000000000e+00 6.622877845074981451e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.765501365298405290e-04 0.000000000000000000e+00 0.000000000000000000e+00 5.609978688880801201e-04 0.000000000000000000e+00 7.521021761931478977e-04 1.194076845422387123e-03 4.658473189920186996e-04 6.764346035197377205e-04 5.078601679997518659e-05 3.493830736260861158e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.554588955827057362e-04 3.266051062382757664e-04 9.194594458676874638e-04 1.339895679848268628e-04 6.590304838027805090e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.044855595566332340e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.438023027731105685e-04 0.000000000000000000e+00 1.579055679030716419e-04 7.194613572210073471e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.327218487858772278e-04 3.203241503797471523e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.428874299000000065e+03 -1.419210350897782691e-01 -2.024205793624627228e-03 -2.024205793624627228e-03 8.004439036482123571e-02 3.389983066249840915e-02 -2.434050128635710519e-02 -2.434050128635710519e-02 2.764085876603639136e-02 5.056114077335480475e-03 9.804840876844030106e-02 9.804840876844030106e-02 4.368819296936372887e-02 1.092465853352603267e-02 7.210449410163516371e-02 7.210449410163516371e-02 1.268247802181733108e-01 4.609429775486508646e-02 5.523973529006199340e-02 1.930649473057086396e-01 3.867279658966805284e-02 2.009395248023793101e-04 0.000000000000000000e+00 1.301660959143191576e-04 0.000000000000000000e+00 1.196816796436905861e-03 7.236275123432278633e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.779447007924318314e-03 0.000000000000000000e+00 4.992806352674961090e-04 3.272726607974618673e-04 1.565193379065021873e-04 0.000000000000000000e+00 1.198997051687911153e-04 1.035998775478219613e-05 0.000000000000000000e+00 3.007564191648270935e-05 1.022426295094192028e-04 0.000000000000000000e+00 0.000000000000000000e+00 4.248537152307108045e-06 0.000000000000000000e+00 0.000000000000000000e+00 4.210090992273762822e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.113216709811240435e-04 3.351207124069333076e-04 2.022736880462616682e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.687499548097548541e-06 2.749185659922659397e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.993175923824310303e-04 8.712326234672218561e-05 0.000000000000000000e+00 1.457557198591530323e-03 0.000000000000000000e+00 1.912228908622637391e-04 2.840384258888661861e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.017592367134056985e-04 3.592849534470587969e-04 0.000000000000000000e+00 3.458812425378710032e-04 5.791170406155288219e-04 0.000000000000000000e+00 7.337218994507566094e-05 1.526290288893505931e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.084769173758104444e-04 3.885815749526955187e-05 0.000000000000000000e+00 6.524101481772959232e-04 0.000000000000000000e+00 1.117035630159080029e-03 1.573345041833817959e-03 7.160042296163737774e-04 1.249932684004306793e-03 1.301287848036736250e-04 4.453709407243877649e-04 0.000000000000000000e+00 0.000000000000000000e+00 9.607327519915997982e-04 3.494813572615385056e-04 1.193021074868738651e-03 2.132006920874118805e-04 6.808997568441554904e-05 3.341728734085336328e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.099695408716797829e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.953166258521378040e-04 0.000000000000000000e+00 1.995543279917910695e-04 8.087552851065993309e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.711390076205134392e-03 0.000000000000000000e+00 1.733010576572269201e-04 2.877241349779069424e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.428880386999999928e+03 -1.426533888506458791e-01 -2.038591559471635874e-03 -2.038591559471635874e-03 7.912719021848110823e-02 3.580907132839079854e-02 -2.416965399689604069e-02 -2.416965399689604069e-02 2.814812596960828556e-02 3.919347788236767632e-03 9.794435459214045903e-02 9.794435459214045903e-02 4.379384872652008348e-02 1.054436684349321571e-02 7.284087576102464545e-02 7.284087576102464545e-02 1.261249042457327496e-01 4.583637215795471898e-02 5.461311947848487142e-02 1.936837125861463893e-01 3.808786763503687472e-02 5.053881614003330469e-05 0.000000000000000000e+00 2.074249787256121635e-04 0.000000000000000000e+00 1.326165627688169479e-03 7.354753324761986732e-04 8.789599087322130799e-05 0.000000000000000000e+00 3.294759429991245270e-03 0.000000000000000000e+00 6.046344060450792313e-04 6.728466833010315895e-04 9.369143663207069039e-05 0.000000000000000000e+00 2.382200618740171194e-04 1.487355075369123369e-05 0.000000000000000000e+00 0.000000000000000000e+00 2.148046041838824749e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.656532842593151145e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.610296164173632860e-04 3.568814427126199007e-04 3.174720914103090763e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.848830652306787670e-05 3.582986391847953200e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.846262748586013913e-04 1.485822431277483702e-04 0.000000000000000000e+00 1.650088350288569927e-03 0.000000000000000000e+00 1.469998824177309871e-04 3.717163344845175743e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.655618952005170286e-05 3.395425446797162294e-04 0.000000000000000000e+00 4.345642228145152330e-04 6.983669009059667587e-04 0.000000000000000000e+00 1.022964352159760892e-04 2.045656292466446757e-04 6.203856901265680790e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.183945515658706427e-05 2.667912922333925962e-04 0.000000000000000000e+00 7.151386816985905170e-04 0.000000000000000000e+00 1.367273391224443913e-03 1.833493122830986977e-03 8.875278872437775135e-04 1.644031377509236336e-03 1.845424994826316833e-04 5.112011567689478397e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.101537374779582024e-03 3.653306921478360891e-04 1.380957197397947311e-03 2.675284922588616610e-04 6.959805614314973354e-05 6.009332355461083353e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.822961102239787579e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.999634354840964079e-04 0.000000000000000000e+00 2.301496861036866903e-04 8.703462663106620312e-04 1.956851519935298711e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.456391584128141403e-03 0.000000000000000000e+00 2.011247561313211918e-04 2.653833944350481033e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.428885408999999981e+03 -1.432395422592226408e-01 -2.034885548450250225e-03 -2.034885548450250225e-03 7.830937068198749740e-02 3.743257003591127924e-02 -2.403789982760809463e-02 -2.403789982760809463e-02 2.858336320107832812e-02 2.891902858044822274e-03 9.788271813893692497e-02 9.788271813893692497e-02 4.389430203635210498e-02 1.017705046386441388e-02 7.357358443993446129e-02 7.357358443993446129e-02 1.254487375078527922e-01 4.550799273952189916e-02 5.399357798260943225e-02 1.942397399712804396e-01 3.759803710677630390e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.711634151637554169e-04 0.000000000000000000e+00 1.432907069101929665e-03 7.452642312273383141e-04 2.137644769391044974e-04 0.000000000000000000e+00 3.719849977642297745e-03 0.000000000000000000e+00 6.915411795489490032e-04 9.579118923284113407e-04 4.189863466308452189e-05 0.000000000000000000e+00 3.358633548486977816e-04 1.860646261775400490e-05 0.000000000000000000e+00 0.000000000000000000e+00 3.076645080000162125e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.344330371466639917e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.020505050197243690e-04 3.748330345842987299e-04 4.124996194150298834e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.234749601688235998e-05 4.270914723747409880e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.532723429903853685e-06 1.992809848161414266e-04 0.000000000000000000e+00 1.808988978154957294e-03 0.000000000000000000e+00 1.105207338696345687e-04 4.440431075636297464e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.926840923260897398e-05 3.232570888940244913e-04 0.000000000000000000e+00 5.077249370515346527e-04 7.967426208779215813e-04 0.000000000000000000e+00 1.261618599528446794e-04 2.474082575645297766e-04 1.440855994587764144e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.339131424378138036e-05 4.556246567517518997e-04 0.000000000000000000e+00 7.669145124964416027e-04 0.000000000000000000e+00 1.573704998008906841e-03 2.048149472102522850e-03 1.029018196277320385e-03 1.969656441360712051e-03 2.294354053447023034e-04 5.655137356370687485e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.217721612192690372e-03 3.785051812883466482e-04 1.536209252662956715e-03 3.123531932942569256e-04 7.084733806550502777e-05 8.210634405259042978e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.419584969989955425e-04 0.000000000000000000e+00 0.000000000000000000e+00 4.867470706813037395e-04 0.000000000000000000e+00 2.566298644524067640e-04 9.213753510266542435e-04 5.921383490203879774e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.054564863443374634e-02 0.000000000000000000e+00 2.240765752503648400e-04 2.469617465976625681e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.428895657999999912e+03 -1.436793031450776525e-01 -2.013213381563809870e-03 -2.013213381563809870e-03 7.759005766509233237e-02 3.877088012103906134e-02 -2.394487004837235478e-02 -2.394487004837235478e-02 2.894653262310287883e-02 1.973970743453981776e-03 9.786345054992044712e-02 9.786345054992044712e-02 4.399004791137041404e-02 9.822556122044402011e-03 7.430268765369513195e-02 7.430268765369513195e-02 1.247962096896226281e-01 4.510843831849103980e-02 5.338062683386579632e-02 1.947306881244145471e-01 3.720568525947919036e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.547277206555008888e-04 0.000000000000000000e+00 1.575755421072244644e-03 5.029015592299401760e-04 0.000000000000000000e+00 0.000000000000000000e+00 5.171533674001693726e-03 2.790243524941615760e-05 9.432747028768062592e-04 1.069113728590309620e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.718274481594562531e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.633561089169234037e-04 0.000000000000000000e+00 0.000000000000000000e+00 6.370467599481344223e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.045756163075566292e-04 1.589687162777408957e-04 5.450724856927990913e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.791959119960665703e-05 0.000000000000000000e+00 4.014187288703396916e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.693324156804010272e-04 0.000000000000000000e+00 2.195084467530250549e-03 0.000000000000000000e+00 1.675288804108276963e-04 4.755360132548958063e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.800564420293085277e-05 3.522271290421485901e-04 0.000000000000000000e+00 2.911551564466208220e-04 7.069350103847682476e-04 0.000000000000000000e+00 7.536975317634642124e-05 1.770523231243714690e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.218402318656444550e-04 0.000000000000000000e+00 8.479428361169993877e-04 0.000000000000000000e+00 1.977334031835198402e-03 2.232363913208246231e-03 1.405611052177846432e-03 1.847591483965516090e-03 2.400227385805919766e-04 5.900746909901499748e-04 0.000000000000000000e+00 7.815905701136216521e-05 1.686147646978497505e-03 5.276760202832520008e-04 1.114120241254568100e-03 2.118666452588513494e-04 1.433594734407961369e-04 4.561475361697375774e-05 0.000000000000000000e+00 1.516904012532904744e-04 0.000000000000000000e+00 0.000000000000000000e+00 8.132617804221808910e-04 0.000000000000000000e+00 0.000000000000000000e+00 6.596915773116052151e-04 0.000000000000000000e+00 4.402863269206136465e-04 1.143966219387948513e-03 2.443124249111860991e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.752411924302577972e-02 0.000000000000000000e+00 1.186568842967972159e-04 2.345539687667042017e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.428905420000000049e+03 -1.439727427703271778e-01 -1.973744222200968495e-03 -1.973744222200968495e-03 7.696810320512351145e-02 3.982505924764717653e-02 -2.389009932362888555e-02 -2.389009932362888555e-02 2.923767917226334848e-02 1.165683294231753585e-03 9.788647644111390933e-02 9.788647644111390933e-02 4.408172925349389953e-02 9.480708484467938874e-03 7.502825289550985044e-02 7.502825289550985044e-02 1.241672471191920119e-01 4.463701899850575777e-02 5.277367920702956405e-02 1.951538228773847528e-01 3.691348492667022307e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.385425927466712892e-05 0.000000000000000000e+00 1.711816526949405670e-03 2.721209020819514990e-04 0.000000000000000000e+00 0.000000000000000000e+00 6.554328370839357376e-03 1.119715379900299013e-04 1.183118089102208614e-03 1.175089739263057709e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.108807093463838100e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.212142426287755370e-04 7.278462362592108548e-06 0.000000000000000000e+00 1.231141650350764394e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.022595382295548916e-04 0.000000000000000000e+00 6.713632028549909592e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.452065043849870563e-04 0.000000000000000000e+00 3.769695831579156220e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.408094685757532716e-04 0.000000000000000000e+00 2.562841400504112244e-03 0.000000000000000000e+00 2.218554000137373805e-04 5.055617657490074635e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.537783676525577903e-05 3.798798425123095512e-04 0.000000000000000000e+00 8.487918239552527666e-05 6.213970482349395752e-04 0.000000000000000000e+00 2.699236756598111242e-05 1.100426306948065758e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.501186634413897991e-04 0.000000000000000000e+00 3.896958660334348679e-04 0.000000000000000000e+00 9.251655428670346737e-04 0.000000000000000000e+00 2.361929975450038910e-03 2.407915890216827393e-03 1.764352666214108467e-03 1.731912954710423946e-03 2.501136332284659147e-04 6.134877912700176239e-04 0.000000000000000000e+00 2.595346013549715281e-04 2.132660476490855217e-03 6.699364166706800461e-04 7.154805934987962246e-04 1.162570770247839391e-04 2.124426537193357944e-04 1.086287011275999248e-05 0.000000000000000000e+00 4.634585930034518242e-04 0.000000000000000000e+00 0.000000000000000000e+00 9.764673886820673943e-04 0.000000000000000000e+00 0.000000000000000000e+00 8.273274870589375496e-04 0.000000000000000000e+00 6.196860922500491142e-04 1.356738968752324581e-03 4.206319863442331553e-04 3.353070860612206161e-05 0.000000000000000000e+00 4.369815438985824585e-02 0.000000000000000000e+00 1.830147630244027823e-05 2.227357908850535750e-04 0.000000000000000000e+00 0.000000000000000000e+00
